Armazem;Deposito;Produto;Descricao;Unidade;Saldo Anterior;Entradas;Saidas;Saldo Atual;Transito;Disponivel;Inventario;Diferenca;Diferenca Congelamento;Trans_Ant;Trans_Ant_nao_carregado;Trans_Dia_nao_carregado;Comodato OP03;Venda Vas OP85;Valorizacao;Sinal;Tipo           ;Fator          ;Custo Médio    ;Ult. Reposição ;Médio Reposição;Qtd Estoque    ;Qtd Contagem   ;Estoque CM     ;Estoque UR     ;Estoque MR     ;Contagem CM    ;Contagem UR    ;Contagem MR    ;Sub-Depósitos  ;Saldo Atual Real;Saldo Grade Real
1;1;28559;CAMPONESA LEITE UHT INTEGRAL TETRA PAK 1 L CX;cx  ;         97/00 ;      4.906/00;      4.450/00;        553/00 ;          0/00 ;        553/00 ;          0/00 ;        553/00-;          1/11-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;26544;-;PA;12;3,7627;3,75;3,75;6636;            ;24969,2772;24885;24885;                   ;                   ;                   ;               ;        553/00 ;        553/00 
1;1;28673;VERMELHAO APERITIVO EMBAIXADOR GUSTTAVO GFA V;un  ;          2/00 ;          0/00;          0/00;          2/00 ;          0/00 ;          2/00 ;          0/00 ;          2/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;45,38;-;PA;1;32,3432;32,3432;32,3432;2;            ;64,6864;64,6864;64,6864;                   ;                   ;                   ;               ;          2/00 ;          2/00 
1;1;28675;CAMPONESA CREME DE LEITE 17%GORDURA TETRAPAK ;cx  ;        266/04 ;        406/00;        158/00;        514/04 ;          0/00 ;        514/04 ;          0/00 ;        514/04-;          4/23 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;35830,98444;-;PA;27;2,3272;2,3233;2,3233;13882;            ;32306,1904;32252,0506;32252,0506;                   ;                   ;                   ;               ;        514/04 ;        514/04 
1;1;29197;TANG REFRESCO EM PO LIMAO PCT 18G DP C/18    ;cx  ;          7/02 ;        250/00;        175/00;         82/02 ;          0/00 ;         82/02 ;          0/00 ;         82/02-;          0/16 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;950,0255558;-;PA;18;0,6173;0,6173;0,6173;1478;            ;912,3694;912,3694;912,3694;                   ;                   ;                   ;               ;         82/02 ;         82/02 
1;1;29199;TANG REFRESCO EM PO LARANJA PCT 18G DP C/18  ;cx  ;          2/02 ;          0/00;          1/00;          1/02 ;          0/00 ;          1/02 ;          0/00 ;          1/02-;          0/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;12,7888888;-;PA;18;0,6173;0,6173;0,6173;20;            ;12,346;12,346;12,346;                   ;                   ;                   ;               ;          1/02 ;          1/02 
1;1;29201;TANG REFRESCO EM PO ABACAXI PCT 18G DP C/18  ;cx  ;          2/00 ;        250/00;        106/00;        146/00 ;          0/00 ;        146/00 ;          0/00 ;        146/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1622,059999;-;PA;18;0,6174;0,6173;0,6173;2628;            ;1622,5272;1622,2644;1622,2644;                   ;                   ;                   ;               ;        146/00 ;        146/00 
1;1;29207;TANG REFRESCO EM PO MORANGO PCT 18G DP C/18  ;cx  ;          6/01 ;        260/00;        152/00;        114/01 ;          0/00 ;        114/01 ;          0/00 ;        114/01-;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1318,482222;-;PA;18;0,6173;0,6173;0,6173;2053;            ;1267,3169;1267,3169;1267,3169;                   ;                   ;                   ;               ;        114/01 ;        114/01 
1;1;29209;TANG REFRESCO EM PO MARACUJA PCT 18G DP C/18 ;cx  ;         13/00 ;        251/00;        149/00;        115/00 ;          0/00 ;        115/00 ;          0/00 ;        115/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1277,65;-;PA;18;0,6173;0,6173;0,6173;2070;            ;1277,811;1277,811;1277,811;                   ;                   ;                   ;               ;        115/00 ;        115/00 
1;1;29215;TANG REFRESCO EM PO UVA PCT 18G DP C/18      ;cx  ;          7/02 ;        250/00;        206/00;         51/02 ;          0/00 ;         51/02 ;          0/00 ;         51/02-;          0/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;591,3555557;-;PA;18;0,6174;0,6173;0,6173;920;            ;568,008;567,916;567,916;                   ;                   ;                   ;               ;         51/02 ;         51/02 
1;1;29253;ORIGINAL GFA VD 1L                           ;Dz  ;        139/04 ;          1/00;        139/02;          1/02 ;          0/00 ;          1/02 ;          0/00 ;          1/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;98,1166666;-;PA;12;5,9694;5,533;5,533;14;            ;83,5716;77,462;77,462;                   ;                   ;                   ;               ;          1/02 ;          1/02 
1;1;29365;GCA+PEPSI PET 2 L BIPACK SH C/3 MULTPACK     ;cx  ;        475/04 ;        204/00;        678/05;          0/05 ;          0/00 ;          0/05 ;          0/00 ;          0/05-;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;25,85;-;PA;6;4,8089;4,9174;4,8116;5;            ;24,0445;24,587;24,058;                   ;                   ;                   ;               ;          0/05 ;          0/05 
1;1;29460;YVY GIN SECO CONTEMPORANEO AR GFA VD 750 ML  ;un  ;         16/00 ;          0/00;          4/00;         12/00 ;          0/00 ;         12/00 ;          0/00 ;         12/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;557,88;-;PA;1;57,1865;57,1577;57,1577;12;            ;686,238;685,8924;685,8924;                   ;                   ;                   ;               ;         12/00 ;         12/00 
1;1;29461;YVY GIN SECO NATIVO TERRA GFA VD 750 ML      ;un  ;         41/00 ;          0/00;          3/00;         38/00 ;          0/00 ;         38/00 ;          0/00 ;         38/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1766,62;-;PA;1;57,188;57,1141;57,1141;38;            ;2173,144;2170,3358;2170,3358;                   ;                   ;                   ;               ;         38/00 ;         38/00 
1;1;29462;YVY GIN SECO CLASSICO MAR GFA VD 750 ML      ;un  ;         35/00 ;          0/00;          9/00;         26/00 ;          0/00 ;         26/00 ;          0/00 ;         26/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1208,74;-;PA;1;57,9865;57,1577;57,1577;26;            ;1507,649;1486,1002;1486,1002;                   ;                   ;                   ;               ;         26/00 ;         26/00 
1;1;29463;YVY GIN SECO CONTEMPORANEO AR LATA DE ALUMINI;un  ;         39/00 ;          0/00;         20/00;         19/00 ;          0/00 ;         19/00 ;          0/00 ;         19/00-;          1/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;468,54;-;PA;1;30,3673;30,3673;30,3673;19;            ;576,9787;576,9787;576,9787;                   ;                   ;                   ;               ;         19/00 ;         19/00 
1;1;29474;YVY GIN SECO CLASSICO MAR LATA DE ALUMINIO 71;un  ;         39/00 ;          2/00;         37/00;          4/00 ;          0/00 ;          4/00 ;          0/00 ;          4/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;98,64;-;PA;1;30,0496;30,0496;30,0496;4;            ;120,1984;120,1984;120,1984;                   ;                   ;                   ;               ;          4/00 ;          4/00 
1;1;29485;SKOL BEATS CAIPIRINHA LONG NECK 269ML SIX-PAC;cx  ;          2/22 ;          0/22;          2/22;          0/22 ;          0/00 ;          0/22 ;          0/00 ;          0/22-;          0/02 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;115,83;-;PA;24;5,4985;5,4762;5,4762;22;            ;120,967;120,4764;120,4764;                   ;                   ;                   ;               ;          0/22 ;          0/22 
1;1;29503;YVY GIN SECO NATIVO TERRA LATA DE ALUMINIO 71;un  ;         37/00 ;          0/00;         32/00;          5/00 ;          0/00 ;          5/00 ;          0/00 ;          5/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;123,3;-;PA;1;31,2748;31,2748;31,2748;5;            ;156,374;156,374;156,374;                   ;                   ;                   ;               ;          5/00 ;          5/00 
1;1;29504;OLD PARR WHISKY 12 ANOS GFA VD 750 ML        ;un  ;        111/00 ;          0/00;         48/00;         63/00 ;          0/00 ;         63/00 ;          0/00 ;         63/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;5813,64;-;PA;1;90,5016;90,1221;90,1221;63;            ;5701,6008;5677,6923;5677,6923;                   ;                   ;                   ;               ;         63/00 ;         63/00 
1;1;29518;JOHNNIE WALKER WHISKY BLONDE GFA VD 750 ML   ;un  ;        276/00 ;          0/00;          8/00;        268/00 ;          0/00 ;        268/00 ;          0/00 ;        268/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;15008;-;PA;1;74,9322;76,3281;76,3281;268;            ;20081,8296;20455,9308;20455,9308;                   ;                   ;                   ;               ;        268/00 ;        268/00 
1;1;29536;TANQUERAY GIN TONIC SEVILLA GFA VIDRO 700ML  ;un  ;          2/00 ;          0/00;          2/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;1;66,6561;77,8853;77,8853;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;1;29537;TANQUERAY GIN ROYALE BLACKCURRANT GFA VIDRO 7;un  ;         40/00 ;          0/00;         29/00;         11/00 ;          0/00 ;         11/00 ;          0/00 ;         11/00-;          1/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;804,43;-;PA;1;86,8047;86,9981;86,9981;11;            ;954,8517;956,9791;956,9791;                   ;                   ;                   ;               ;         11/00 ;         11/00 
1;1;29580;STELLA ARTOIS PURE GOLD LONG NECK 330ML SP SH;cx  ;          8/23 ;      4.384/19;      3.819/18;        574/00 ;          0/00 ;        574/00 ;          0/00 ;        574/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;61578,72;-;PA;24;4,5763;4,5681;4,5681;13776;            ;63043,1088;62930,1456;62930,1456;                   ;                   ;                   ;               ;        574/00 ;        574/00 
1;1;29700;BUDWEISER 300ML                              ;Dz  ;      1.380/02 ;      2.318/00;      2.996/04;        701/10 ;          0/00 ;        701/10 ;          0/00 ;        701/10-;          4/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;17194,91667;-;PA;12;1,8446;1,7359;1,7359;8422;            ;15535,2212;14619,7498;14619,7498;                   ;                   ;                   ;               ;        701/10 ;        701/10 
1;1;29733;HALLS MELANCIA ENVELOPE 28G CX C/21          ;cx  ;        220/00 ;        301/00;        269/00;        252/00 ;          0/00 ;        252/00 ;          0/00 ;        252/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;3948,839999;-;PA;21;0,7434;0,7422;0,7422;5292;            ;3934,0728;3927,7224;3927,7224;                   ;                   ;                   ;               ;        252/00 ;        252/00 
1;1;29925;YPIOCA CACHACA PRATA SUAVE GFA DE VDRO 965ML ;un  ;        212/00 ;          0/00;         24/00;        188/00 ;          0/00 ;        188/00 ;          0/00 ;        188/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;2254,12;-;PA;1;11,858;11,858;11,858;188;            ;2229,304;2229,304;2229,304;                   ;                   ;                   ;               ;        188/00 ;        188/00 
1;1;29934;XEQUE MATE B M MAT RUM GUAR LIM LAT 355ML C12;cx  ;          2/03 ;          0/07;          1/07;          1/03 ;          0/00 ;          1/03 ;          0/00 ;          1/03-;          0/09 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;84,25;-;PA;12;5,6168;5,5332;5,5332;15;            ;84,252;82,998;82,998;                   ;                   ;                   ;               ;          1/03 ;          1/03 
1;1;29954;GORDONS GIN PINK GFA VIDRO 700ML             ;un  ;          2/00 ;          0/00;          0/00;          2/00 ;          0/00 ;          2/00 ;          0/00 ;          2/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;73,96;-;PA;1;47,5299;47,6186;47,6186;2;            ;95,0598;95,2372;95,2372;                   ;                   ;                   ;               ;          2/00 ;          2/00 
1;1;29974;SKOL BEATS GT LONG NECK 269ML SIX-PACK SH C/2;cx  ;        313/08 ;          0/04;        215/04;         98/08 ;          0/00 ;         98/08 ;          0/00 ;         98/08-;          1/03 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;5928,88;-;PA;12;5,6463;5,6482;5,6482;1184;            ;6685,2192;6687,4688;6687,4688;                   ;                   ;                   ;               ;         98/08 ;         98/08 
1;1;29991;SKOL BEATS SENSES LONG NECK 269ML SIX-PACK SH;cx  ;        218/03 ;        556/01;        402/11;        371/05 ;          0/00 ;        371/05 ;          0/00 ;        371/05-;          0/07 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;31503,56167;-;PA;12;5,6416;5,6292;5,6292;4457;            ;25144,6112;25089,3444;25089,3444;                   ;                   ;                   ;               ;        371/05 ;        371/05 
1;1;30045;RED BULL BR LATA 473ML CX C 12               ;cx  ;        240/10 ;      1.868/11;        705/09;      1.404/00 ;          0/00 ;      1.404/00 ;          0/00 ;      1.404/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;183994,2;-;PA;12;10,8439;10,715;10,715;16848;            ;182698,0272;180526,32;180526,32;                   ;                   ;                   ;               ;      1.404/00 ;      1.404/00 
